EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Catch

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
51,3.047711E-06,0.0009086712,0.001510825,9.821691E-05,0.004270491,0.01569246,0.005069049,0.0008281482,0.0001457146,4.770958E-05,0.005280439,0.001979552,0.02986459,3.55565E-05,0.004620277,0.0004097987,0.0868132,0,0,0,0,0
52,3.091975E-06,0.0009172353,0.001538716,9.763273E-05,0.004258684,0.01566287,0.005067151,0.0008308736,0.0001458977,4.801833E-05,0.005287373,0.001917812,0.03061051,3.529325E-05,0.004628408,0.0004143063,0.08867146,0,0,0,0,0
53,3.134501E-06,0.0009259163,0.001567042,9.705491E-05,0.004246361,0.01563406,0.005063129,0.0008338892,0.0001460465,4.831236E-05,0.005294544,0.001859487,0.03132547,3.504861E-05,0.004632407,0.0004186895,0.0905551,0,0,0,0,0
54,3.175256E-06,0.0009347211,0.001595812,9.64944E-05,0.004233493,0.0156056,0.005057598,0.0008370377,0.0001461586,4.859355E-05,0.005301951,0.001805248,0.0320099,3.482235E-05,0.00463276,0.0004230253,0.092459,0,0,0,0,0
55,3.214268E-06,0.000943656,0.001625033,9.596097E-05,0.004220096,0.01557727,0.005050914,0.0008402005,0.0001462321,4.886345E-05,0.005309596,0.001756196,0.032664,3.461608E-05,0.004629877,0.0004273904,0.09437793,0,0,0,0,0
56,3.251614E-06,0.0009527268,0.001654711,9.546283E-05,0.00420623,0.01554883,0.005043359,0.0008432897,0.0001462656,4.912341E-05,0.005317478,0.001713512,0.03328797,3.443221E-05,0.004624103,0.0004318608,0.09630672,0,0,0,0,0
57,3.287413E-06,0.0009619385,0.001684852,9.500664E-05,0.004191968,0.01552011,0.005035151,0.0008462414,0.0001462589,4.937455E-05,0.005325596,0.001678675,0.03388193,3.427331E-05,0.004615724,0.0004365099,0.09824026,0,0,0,0,0
58,3.321818E-06,0.0009712954,0.001715461,9.459742E-05,0.004177151,0.01549204,0.005026464,0.0008490103,0.0001462122,4.961785E-05,0.005333951,0.001653313,0.03444596,3.414184E-05,0.004604967,0.0004414068,0.1001737,0,0,0,0,0
59,3.355014E-06,0.0009808006,0.001746542,9.423395E-05,0.004161995,0.01546432,0.005017428,0.0008515651,0.0001461265,4.985412E-05,0.005342539,0.001639132,0.03498013,3.404011E-05,0.004592005,0.0004466146,0.1021026,0,0,0,0,0
60,3.387205E-06,0.0009904559,0.001778098,9.391601E-05,0.004146699,0.01543667,0.005008141,0.0008538848,0.0001460031,5.008407E-05,0.005351361,0.001637847,0.03548448,3.397066E-05,0.004576951,0.000452188,0.1040226,0,0,0,0,0
61,3.42074E-06,0.0004989012,0.001068688,0.001256348,0.05521273,0.2032899,0.06619829,0.01140931,0.001953811,0.0006742184,0.005360457,0.0009758376,0.04188832,9.45478E-05,0.0021781,0.000197659,0.08155917,0,0,0,0,0
62,3.455879E-06,0.0005040409,0.001089364,0.001253074,0.05481722,0.2000064,0.065223,0.01134565,0.001950659,0.0006761024,0.00536987,0.001003177,0.04221943,9.372288E-05,0.002204553,0.00020054,0.08343769,0,0,0,0,0
63,3.493074E-06,0.0005091517,0.00111034,0.001250481,0.05445959,0.1971964,0.06428248,0.01127177,0.001949094,0.0006777675,0.005379602,0.00102938,0.0425443,9.287269E-05,0.00222688,0.0002035598,0.08530948,0,0,0,0,0
64,3.532684E-06,0.0005142411,0.001131645,0.001248483,0.05413863,0.1947686,0.06337387,0.01119046,0.001948553,0.000679228,0.005389649,0.001054446,0.04286226,9.200909E-05,0.002245431,0.0002067112,0.0871717,0,0,0,0,0
65,3.575012E-06,0.0005193145,0.001153304,0.001246978,0.05385378,0.1926506,0.0624924,0.01110428,0.001948606,0.0006804947,0.005400009,0.001078135,0.04317286,9.115316E-05,0.002260503,0.0002099892,0.08902174,0,0,0,0,0
66,3.620324E-06,0.0005243764,0.00117534,0.001245872,0.05360467,0.1907857,0.06163279,0.01101517,0.001948948,0.000681576,0.005410677,0.001099902,0.04347594,9.033391E-05,0.002272348,0.0002133943,0.09085718,0,0,0,0,0
67,3.66885E-06,0.00052943,0.00119777,0.001245064,0.05339136,0.1891305,0.06079022,0.01092435,0.001949367,0.0006824796,0.005421651,0.001118955,0.04377153,8.958561E-05,0.002281187,0.0002169322,0.0926758,0,0,0,0,0
68,3.720805E-06,0.0005344774,0.00122061,0.001244463,0.05321424,0.1876517,0.0599599,0.01083272,0.00194972,0.0006832129,0.005432925,0.001134451,0.04405962,8.894443E-05,0.002287212,0.0002206125,0.09447559,0,0,0,0,0
69,3.776391E-06,0.0005395196,0.001243875,0.001244104,0.05307263,0.1863239,0.05913774,0.01074092,0.001949917,0.0006837834,0.005444495,0.00114546,0.04434029,8.844476E-05,0.002290592,0.0002244482,0.09625472,0,0,0,0,0
70,3.835796E-06,0.0005445574,0.001267575,0.001244094,0.05296556,0.1851209,0.05832501,0.01064938,0.001949903,0.0006841987,0.005456354,0.001150928,0.04461377,8.811579E-05,0.002291487,0.0002284544,0.09801156,0,0,0,0,0
71,3.899188E-06,0.0005495915,0.001291723,0.001244602,0.05289074,0.1840346,0.05751745,0.01055839,0.001949652,0.0006844672,0.005468499,0.001149978,0.04488018,8.797851E-05,0.002290042,0.0002326472,0.0997446,0,0,0,0,0
72,3.966728E-06,0.0005546221,0.001316332,0.001245852,0.05284634,0.1830576,0.05671147,0.0104681,0.001949151,0.000684597,0.005480924,0.001141764,0.04513969,8.804329E-05,0.002286399,0.0002370433,0.1014525,0,0,0,0,0
73,4.035337E-06,0.0007730245,0.00165315,0.001074321,0.04541276,0.156952,0.04825163,0.008928633,0.001673796,0.0005887123,0.00549364,0.00210644,0.04824774,3.372378E-05,0.003834857,0.0001032059,0.09436613,0,0,0,0,0
74,4.105273E-06,0.0007803121,0.001683968,0.001079678,0.04539322,0.1565123,0.0478249,0.00885788,0.001669853,0.0005891232,0.005506659,0.002016107,0.04835709,3.370226E-05,0.00378787,0.0001051064,0.09602867,0,0,0,0,0
75,4.176615E-06,0.0007878683,0.001715492,0.001086859,0.04537612,0.1560639,0.04745513,0.008786315,0.001664211,0.0005896445,0.005519975,0.001935368,0.04845082,3.361314E-05,0.003743762,0.0001069886,0.09767404,0,0,0,0,0
76,4.249434E-06,0.0007956823,0.001747748,0.001095681,0.04536663,0.1556247,0.04712971,0.008713649,0.001657248,0.0005902116,0.00553358,0.001863342,0.0485303,3.347171E-05,0.003702033,0.0001088491,0.09930187,0,0,0,0,0
77,4.323774E-06,0.0008037438,0.001780763,0.001105955,0.04536895,0.1552088,0.04683909,0.008639403,0.001649318,0.0005907738,0.005547467,0.001799445,0.04859664,3.328523E-05,0.003662279,0.0001106858,0.1009118,0,0,0,0,0
78,4.399659E-06,0.0008120427,0.00181456,0.001117227,0.04538967,0.1548272,0.04657626,0.008563087,0.0016407,0.0005912941,0.00556163,0.001743398,0.04865073,3.305631E-05,0.003624168,0.0001124983,0.1025037,0,0,0,0,0
79,4.477096E-06,0.0008205689,0.001849159,0.001129127,0.04543285,0.1544892,0.04633629,0.00848433,0.001631564,0.0005917462,0.005576061,0.001695206,0.04869327,3.278515E-05,0.003587425,0.0001142874,0.1040769,0,0,0,0,0
80,4.556092E-06,0.0008293112,0.00188458,0.00114145,0.04549931,0.1542032,0.04611596,0.008402776,0.001622043,0.0005921121,0.005590754,0.001655058,0.0487248,3.247108E-05,0.003551826,0.0001160548,0.1056312,0,0,0,0,0
81,4.636652E-06,0.0008382585,0.001920837,0.001154007,0.04559021,0.1539706,0.04591321,0.008318164,0.001612237,0.0005923806,0.0056057,0.001623205,0.04874579,3.211334E-05,0.003517189,0.0001178031,0.1071662,0,0,0,0,0
82,4.718782E-06,0.0008473999,0.001957944,0.001166624,0.04570613,0.1537904,0.04572548,0.008230929,0.001602218,0.000592545,0.005620893,0.001599906,0.04875662,3.171142E-05,0.003483382,0.0001195355,0.1086813,0,0,0,0,0
83,4.802495E-06,0.0008567239,0.001995913,0.001178932,0.04584965,0.153658,0.04555395,0.008140801,0.001592037,0.0005926024,0.005636325,0.001585381,0.04875761,3.126494E-05,0.003450314,0.0001212555,0.110176,0,0,0,0,0
84,4.887807E-06,0.0008662184,0.00203475,0.00119078,0.04602034,0.1535688,0.04539935,0.008047582,0.001581732,0.0005925522,0.005651989,0.00157976,0.04874897,3.077321E-05,0.003417935,0.0001229667,0.1116497,0,0,0,0,0
85,4.97403E-06,0.0009129683,0.002663068,0.001753791,0.06737594,0.2222751,0.06565306,0.01159585,0.002290321,0.000863845,0.005667872,0.001167583,0.04692689,1.568665E-05,0.003198627,2.750602E-05,0.1162296,0,0,0,0,0
86,5.061159E-06,0.0009231674,0.002712717,0.001768421,0.06766174,0.2206212,0.0650548,0.01145982,0.002271524,0.00086242,0.005683959,0.001187016,0.04698607,1.550648E-05,0.003171648,2.787466E-05,0.1176538,0,0,0,0,0
87,5.149281E-06,0.0009335215,0.002763253,0.001781835,0.06800434,0.2191802,0.06447233,0.01133492,0.002252216,0.0008605807,0.005700243,0.00120423,0.04703894,1.533914E-05,0.003143982,2.823557E-05,0.1190574,0,0,0,0,0
88,5.238499E-06,0.0009440209,0.002814686,0.00179402,0.06838644,0.2179555,0.06391025,0.01121914,0.0022324,0.0008583682,0.005716718,0.001219245,0.04708554,1.518136E-05,0.003115789,2.858859E-05,0.1204398,0,0,0,0,0
89,5.328912E-06,0.0009546569,0.002867021,0.001804959,0.06879354,0.2169473,0.0633715,0.01111097,0.002212018,0.0008558315,0.005733375,0.001232025,0.04712598,1.503057E-05,0.003087209,2.893348E-05,0.1218008,0,0,0,0,0
90,5.420609E-06,0.0009654218,0.002920257,0.001814634,0.06920746,0.2161787,0.06285747,0.01100931,0.002190996,0.0008530138,0.005750208,0.00124245,0.0471604,1.488447E-05,0.003058364,2.926988E-05,0.1231396,0,0,0,0,0
91,5.51366E-06,0.0009763093,0.002974389,0.001823035,0.0696154,0.2156557,0.06236919,0.01091345,0.002169279,0.0008499434,0.005767208,0.001250317,0.04718901,1.474089E-05,0.003029356,2.959738E-05,0.1244557,0,0,0,0,0
92,5.608129E-06,0.000987313,0.003029404,0.001830052,0.07001241,0.2153617,0.06190756,0.01082297,0.002146805,0.000846646,0.005784366,0.001255341,0.04721209,1.459784E-05,0.003000268,2.991553E-05,0.1257485,0,0,0,0,0
93,5.70407E-06,0.0009984273,0.003085286,0.001835657,0.0703945,0.2152812,0.0614704,0.01073762,0.00212353,0.0008431452,0.005801676,0.001257239,0.04722987,1.445366E-05,0.002971166,3.022385E-05,0.1270173,0,0,0,0,0
94,5.801528E-06,0.001009647,0.003142017,0.001839914,0.07075836,0.2153968,0.06105499,0.01065691,0.00209959,0.0008394625,0.005819129,0.001255754,0.04724263,1.430712E-05,0.002942093,3.052183E-05,0.1282616,0,0,0,0,0
95,5.900549E-06,0.001020968,0.003199571,0.001842906,0.07109704,0.2157103,0.06065765,0.01058123,0.002074922,0.0008356168,0.005836715,0.001250661,0.04725061,1.415758E-05,0.00291308,3.080902E-05,0.1294807,0,0,0,0,0
96,6.001174E-06,0.001032385,0.003257924,0.00184474,0.07140975,0.2162012,0.0602749,0.01051083,0.002049477,0.0008316255,0.005854428,0.001241774,0.04725412,1.400516E-05,0.002884137,3.108498E-05,0.1306739,0,0,0,0,0
97,6.103049E-06,0.002035276,0.004679516,0.003183296,0.1230848,0.3678922,0.1019532,0.01788661,0.003485553,0.001424907,0.00587228,0.0007813905,0.04603028,5.631749E-06,0.001271038,9.53834E-05,0.1189391,0,0,0,0,0
98,6.205995E-06,0.002055803,0.004757432,0.00318557,0.1230318,0.3642543,0.1000559,0.01764246,0.003440413,0.001415303,0.00589029,0.0007923578,0.04607486,5.570858E-06,0.001274597,9.616815E-05,0.1201496,0,0,0,0,0
99,6.310113E-06,0.002076586,0.004836418,0.00318757,0.1229797,0.3616311,0.09825785,0.01739589,0.003398022,0.001405176,0.005908449,0.0008018248,0.04611474,5.508758E-06,0.001276546,9.693279E-05,0.121333,0,0,0,0,0
100,6.415409E-06,0.002097618,0.004916502,0.003188898,0.1229296,0.359805,0.09656449,0.01714962,0.00335786,0.001394578,0.005926748,0.0008096474,0.04615028,5.446764E-06,0.001277064,9.767901E-05,0.1224881,0,0,0,0,0
101,6.521825E-06,0.002118889,0.004997695,0.003189091,0.1228827,0.3586016,0.09497631,0.01690558,0.003319555,0.001383546,0.005945179,0.0008156654,0.04618176,5.38618E-06,0.001276304,9.840957E-05,0.1236139,0,0,0,0,0
102,6.629276E-06,0.002140391,0.005079992,0.003187662,0.1228406,0.3578624,0.09350318,0.01666507,0.003282861,0.001372106,0.005963732,0.000819699,0.04620931,5.328297E-06,0.0012744,9.912831E-05,0.1247092,0,0,0,0,0
103,6.737658E-06,0.002162112,0.005163371,0.003184149,0.1228046,0.357468,0.09214471,0.01642906,0.003247633,0.001360277,0.005982397,0.0008215712,0.046233,5.274344E-06,0.001271466,9.983998E-05,0.1257729,0,0,0,0,0
104,6.846864E-06,0.002184043,0.005247796,0.003178154,0.1227731,0.3573476,0.09088908,0.01619826,0.003213809,0.001348074,0.006001165,0.0008211453,0.04625281,5.225428E-06,0.001267602,0.00010055,0.1268041,0,0,0,0,0
105,6.956787E-06,0.002206171,0.00533322,0.003169375,0.122746,0.3574392,0.08972478,0.01597258,0.003181377,0.001335513,0.006020024,0.0008183123,0.04626871,5.182472E-06,0.001262894,0.0001012639,0.1278018,0,0,0,0,0
106,7.06732E-06,0.002228488,0.005419583,0.003157624,0.1227251,0.357687,0.08863994,0.01575166,0.003150249,0.001322656,0.006038968,0.0008130128,0.04628061,5.146166E-06,0.001257416,0.0001019875,0.1287653,0,0,0,0,0
107,7.178363E-06,0.002250985,0.005506816,0.00314283,0.1227116,0.358033,0.08763217,0.01553475,0.003120585,0.001309509,0.006057983,0.0008052517,0.04628846,5.116938E-06,0.001251231,0.0001027261,0.1296938,0,0,0,0,0
108,7.289811E-06,0.002273651,0.005594848,0.003125041,0.1227061,0.3584442,0.08668905,0.01532118,0.003092501,0.001296077,0.006077063,0.0007951028,0.0462922,5.094941E-06,0.001244394,0.0001034847,0.1305869,0,0,0,0,0
109,7.40181E-06,0.003064105,0.007944954,0.003562833,0.1403615,0.4087195,0.09811679,0.01727651,0.00350577,0.001469831,0.006096219,0.0008178955,0.04600976,8.259828E-06,0.001041574,9.607755E-05,0.119697,0,0,0,0,0
