EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:32 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
62,7.272908,3.765367,2.017259,14.07366,11.51251,8.302252,6.965516,7.17458,5.717133,5.272153,2.820424,11.23974,5.077274,7.607577,4.891596,8.527599,4.498481,14.87576,15.29724,155.2924,0,0
63,6.84696,3.783608,2.096406,13.84014,10.80227,7.21883,6.222406,6.492535,5.275546,4.686149,2.720546,11.03773,5.159176,7.433195,4.631987,8.510077,4.11001,13.88897,14.26399,149.8445,0,0
64,6.509243,3.787704,2.167077,14.00562,10.46064,6.595609,5.696059,6.192334,4.99649,4.284248,2.622642,11.05357,5.248135,7.492412,4.452323,8.618544,3.80248,13.08955,13.7041,149.3704,0,0
65,6.353903,3.811432,2.245829,15.27999,10.63169,7.144275,5.168535,5.579555,4.97552,4.19626,2.579736,11.25743,5.362776,7.877935,4.410868,9.038222,3.668842,12.98144,13.90538,156.2943,0,0
66,6.249151,3.827038,2.34726,16.02534,10.67808,6.636237,5.43702,4.0329,4.98622,3.939806,2.523821,11.4894,5.471694,8.275888,4.385102,9.353791,3.537358,12.3946,13.37747,152.5036,0,0
67,6.164125,3.833926,2.436853,16.338,10.94409,6.182594,5.103911,4.050003,4.754706,3.698622,2.450931,11.65699,5.559838,8.575377,4.365235,9.413201,3.395878,11.72111,12.93533,150.1203,0,0
68,6.170457,3.848284,2.530606,16.95024,11.42575,5.681944,4.980692,4.389946,4.57418,3.614809,2.401001,11.76079,5.635477,8.896751,4.399408,9.588224,3.338461,11.39916,12.94041,153.3084,0,0
69,6.221058,3.862774,2.639354,17.19604,11.11107,5.642486,4.835975,4.222789,4.271035,3.468084,2.350922,11.78209,5.691042,9.149106,4.44626,9.762329,3.304826,10.9127,12.6541,151.6347,0,0
70,6.375464,3.89932,2.762376,17.70135,11.04365,5.780005,5.231054,4.123012,4.52563,3.530093,2.336556,11.77409,5.748907,9.417532,4.54884,10.05803,3.379055,10.98641,13.05394,158.5163,0,0
71,6.481293,3.923491,2.905663,18.04091,9.818644,5.497469,5.096483,3.910193,4.649507,3.291815,2.290613,11.70631,5.77722,9.52806,4.604561,10.11853,3.381354,10.32062,12.39268,150.1205,0,0
72,6.56491,3.926388,3.003652,17.88731,9.209561,5.099397,4.816422,4.095999,4.186006,3.127519,2.235171,11.59451,5.77045,9.531854,4.632133,9.992064,3.366514,9.787235,12.15019,149.1371,0,0
73,6.654679,3.915108,3.088912,16.92676,8.605447,5.235869,4.447975,3.815562,3.893334,2.967401,2.173017,11.64668,5.735957,9.477721,4.661615,9.948118,3.329603,9.09635,11.70273,145.2823,0,0
74,6.72035,3.876088,3.132448,16.93687,7.453948,5.050728,4.154072,3.349966,3.427332,2.660552,2.085298,11.41948,5.642866,9.358638,4.601171,9.770615,3.209551,8.060359,10.89594,136.2572,0,0
75,6.826628,3.811495,3.103539,15.65781,7.132086,4.747278,3.737643,3.097982,3.22422,2.509729,2.007432,11.198,5.509451,9.240917,4.50926,9.761425,3.112557,7.333272,10.62131,136.532,0,0
76,6.98118,3.753029,3.060479,14.95575,6.715941,4.435609,3.44465,2.839849,3.112481,2.345622,1.936261,11.00873,5.349352,9.129272,4.396517,9.933254,3.019824,6.584338,10.19719,133.1834,0,0
77,7.159931,3.682067,2.981137,15.54755,6.073078,3.937458,3.43259,2.455605,2.630251,2.144779,1.862074,10.85793,5.167052,9.006681,4.253959,10.02625,2.888991,5.779531,9.664712,127.2867,0,0
78,7.331152,3.568433,2.822045,17.49536,5.337116,3.514441,2.979348,2.431306,1.777265,1.927721,1.782398,10.73738,4.959848,8.858068,4.063438,10.01614,2.709989,4.91153,9.000235,118.3908,0,0
79,7.492832,3.398928,2.582616,19.78817,4.823335,3.285582,2.552413,2.104525,1.636404,1.688763,1.703021,10.64593,4.734848,8.712318,3.831154,10.00882,2.508864,4.103646,8.387886,110.0505,0,0
80,7.620942,3.231016,2.350091,25.53377,5.296237,3.76319,2.460487,2.124564,1.854555,1.764218,1.654008,10.62837,4.526128,8.722418,3.634773,10.60694,2.45928,3.927256,8.874189,125.344,0,0
81,7.619787,3.121472,2.178792,28.54506,6.704496,4.700745,3.014764,2.560794,2.206904,2.113998,1.651789,10.71702,4.364128,8.982552,3.525274,12.11465,2.677684,4.318368,10.0598,149.029,0,0
82,7.664694,3.056553,2.063437,27.39288,7.35428,5.14958,3.360728,2.97291,2.333763,2.331174,1.661589,10.89516,4.24267,9.356903,3.458473,13.03912,2.917816,4.472257,10.34757,149.0739,0,0
83,7.848723,2.987166,1.963956,23.55914,7.787405,5.030427,3.521884,3.1315,2.416516,2.458389,1.658176,11.11909,4.141682,9.717657,3.390529,12.69439,3.031926,4.432243,10.32561,144.0238,0,0
84,8.01518,2.933142,1.876394,22.0008,8.241552,5.131978,3.486798,3.20611,2.751609,2.529034,1.651945,11.3502,4.053823,10.09237,3.329393,12.176,3.111664,4.428538,10.43686,143.5346,0,0
